           1   1.2508647288671508E-002
           2   2.1170079818679868E-002
           3   2.3933938480075120E-002
           4   2.1116247669826508E-002
           5   1.4404075290331315E-002
           6   5.5111797077756937E-003
           7  -4.3493366844152481E-003
           8  -1.4324212102331244E-002
           9  -2.3844675313096704E-002
          10  -3.2451573910202584E-002
          11  -3.9589415181940098E-002
          12  -4.4381038921099125E-002
          13  -4.5583520084336242E-002
          14  -4.1758153519282457E-002
          15  -3.2291776020119692E-002
          16  -1.8894805629972880E-002
          17  -5.6773970659407310E-003
          18   3.1995423168821352E-003
          19   5.8475450861410943E-003
          20   2.7322304557811173E-003
          21  -4.6113301591387164E-003
          22  -1.4574692183392942E-002
          23  -2.5901922349152947E-002
          24  -3.7613280828710599E-002
          25  -4.8839154387606575E-002
          26  -5.8672344532213996E-002
          27  -6.6018731724639110E-002
          28  -6.9520011976622387E-002
          29  -6.7737109140139307E-002
          30  -5.9489491312650737E-002
          31  -4.4486786996019601E-002
          32  -2.3843523032308116E-002
