           1  -2.4822810715810725E-003
           2  -6.3171770642644672E-003
           3  -1.1985610047042208E-002
           4  -1.9702332537904679E-002
           5  -2.9180823826704231E-002
           6  -3.8715756432195089E-002
           7  -4.5370592002806992E-002
           8  -4.6466619339652432E-002
           9  -4.1756440363950591E-002
          10  -3.3573887566584505E-002
          11  -2.5121579940615809E-002
          12  -1.9266305543344499E-002
          13  -1.7097958913201573E-002
          14  -1.6640022605937936E-002
          15  -1.4480457839737500E-002
          16  -8.6890800598279985E-003
