           1  -3.6635798360697747E-002
           2  -6.7705166605392081E-002
           3  -8.4939636238431732E-002
           4  -8.6775599744087092E-002
           5  -7.8815036759839474E-002
           6  -6.7207605365652456E-002
           7  -5.5554111534496589E-002
           8  -4.4770762567200889E-002
           9  -3.4268955338887727E-002
          10  -2.3498138982873076E-002
          11  -1.2755802950175326E-002
          12  -3.7831871826783546E-003
          13   9.8649730388148706E-004
          14   9.8881039878852424E-004
          15  -1.2259250704632278E-003
          16  -1.8978580774305293E-003
