           1  -1.3500256338874733E-003
           2  -1.2920740679241129E-002
           3  -3.5908056850239074E-002
           4  -6.0201279542150321E-002
           5  -7.7497021790606427E-002
           6  -8.8739661949557805E-002
           7  -9.6251512096144978E-002
           8  -9.8900275611069677E-002
           9  -9.4830271455173698E-002
          10  -8.4306788658373308E-002
          11  -6.9631404061883367E-002
          12  -5.3424739203250728E-002
          13  -3.7807036946323855E-002
          14  -2.4468163101228436E-002
          15  -1.4094560664323489E-002
          16  -6.2742644415146398E-003
