           1  -8.6890800598285120E-003
           2  -1.4480457839738262E-002
           3  -1.6640022605938824E-002
           4  -1.7097958913203013E-002
           5  -1.9266305543345980E-002
           6  -2.5121579940616857E-002
           7  -3.3573887566585366E-002
           8  -4.1756440363951604E-002
           9  -4.6466619339653299E-002
          10  -4.5370592002807630E-002
          11  -3.8715756432195443E-002
          12  -2.9180823826704328E-002
          13  -1.9702332537905206E-002
          14  -1.1985610047042468E-002
          15  -6.3171770642649356E-003
          16  -2.4822810715815942E-003
