           1   5.5982137846999538E-003
           2   8.6510220694042458E-003
           3   7.6648872868706457E-003
           4   2.5895563402878511E-003
           5  -5.5599386613573026E-003
           6  -1.5282091263750934E-002
           7  -2.4934162513475779E-002
           8  -3.2855862761160919E-002
           9  -3.7234921961543384E-002
          10  -3.6539848122387461E-002
          11  -3.1057924571530282E-002
          12  -2.3748200421170686E-002
          13  -1.8441542316791133E-002
          14  -1.7319907608158023E-002
          15  -2.0507825543275286E-002
          16  -2.7071797921265392E-002
          17  -3.5762761820755239E-002
          18  -4.5459256127263807E-002
          19  -5.5183070291431310E-002
          20  -6.3814318666415071E-002
          21  -6.9858090999442610E-002
          22  -7.1515106852273941E-002
          23  -6.7206499951567827E-002
          24  -5.7318818125408864E-002
          25  -4.5040986456621357E-002
          26  -3.3120983396647270E-002
          27  -2.0920197289948973E-002
          28  -7.3296804744149213E-003
          29   4.9990390387431635E-003
          30   1.1757619436493940E-002
          31   1.1806624090557634E-002
          32   7.0550920522515596E-003
